OrderID,OrderDate,Region,Category,Product,Salesperson,UnitsSold,UnitPrice,Revenue,CustomerEmail,Year,Month,MonthName
7452,2026-03-30,West,Apparel,Office Chair,Rohan Gupta,8,46636.13,373089.04,rohan.gupta@example.com,2026,3,Mar
7453,2026-08-20,East,Apparel,Headphones,Rohan Gupta,2,40797.74,81595.48,rohan.gupta@example.com,2026,8,Aug
7454,2026-05-07,South,Apparel,Sofa,Arjun Nair,1,27540.86,27540.86,arjun.nair@example.com,2026,5,May
7455,2026-04-10,North,Apparel,Desk,Arjun Nair,3,6324.97,18974.91,arjun.nair@example.com,2026,4,Apr
7456,2026-03-13,East,Home & Kitchen,Cookware Set,Rohan Gupta,2,48382.92,96765.84,rohan.gupta@example.com,2026,3,Mar
7457,2026-05-25,South,Furniture,Sneakers,Rohan Gupta,4,9424.07,37696.28,rohan.gupta@example.com,2026,5,May
7458,2025-03-29,East,Electronics,Jeans,Sana Khan,6,41444.05,248664.3,sana.khan@example.com,2025,3,Mar
7459,2025-11-18,North,Electronics,Cookware Set,Karan Malhotra,8,36232.25,289858.0,karan.malhotra@example.com,2025,11,Nov
7460,2025-03-03,East,Apparel,Sneakers,Vikram Shah,3,1551.89,4655.67,vikram.shah@example.com,2025,3,Mar
7461,2025-05-30,Unknown,Electronics,Desk,Karan Malhotra,4,37168.0,148672.92,karan.malhotra@example.com,2025,5,May
7462,2025-12-09,North,Electronics,Cookware Set,Meera Iyer,2,59510.84,119021.68,meera.iyer@example.com,2025,12,Dec
7463,2026-04-26,North,Electronics,Office Chair,Sana Khan,7,19344.0,135406.46,sana.khan@example.com,2026,4,Apr
7464,2026-06-01,South,Apparel,Desk,Karan Malhotra,4,35413.23,141652.92,karan.malhotra@example.com,2026,6,Jun
7465,2025-11-19,North,Apparel,Desk,Karan Malhotra,6,20367.1,122202.6,karan.malhotra@example.com,2025,11,Nov
7466,2025-01-06,South,Apparel,Office Chair,Priya Menon,-3,15267.61,45802.83,priya.menon@example.com,2025,1,Jan
7467,2026-03-13,West,Electronics,Jeans,Vikram Shah,7,59967.79,419774.53,vikram.shah@example.com,2026,3,Mar
7468,2025-01-29,North,Electronics,Jeans,Vikram Shah,2,18231.0,36462.02,vikram.shah@example.com,2025,1,Jan
7469,2025-05-13,East,Electronics,Smartphone,Priya Menon,7,10447.52,73132.64,priya.menon@example.com,2025,5,May
7470,2025-04-20,West,Apparel,Sneakers,Rohan Gupta,8,36311.77,290494.16,rohan.gupta@example.com,2025,4,Apr
7471,2025-10-25,West,Home & Kitchen,T-Shirt,Sana Khan,,57120.64,,sana.khan@example.com,2025,10,Oct
7472,2026-08-05,West,Electronics,Jeans,Rohan Gupta,5,12983.48,64917.4,rohan.gupta@example.com,2026,8,Aug
7473,2025-10-05,South,Apparel,Office Chair,Rohan Gupta,9,35617.41,320556.69,rohan.gupta@example.com,2025,10,Oct
7474,2025-04-18,West,Furniture,Office Chair,Aditi Rao,3,7140.06,21420.18,aditi.rao@example.com,2025,4,Apr
7475,2025-10-27,North,Home & Kitchen,Office Chair,Unknown,5,50432.87,252164.35,Not Provided,2025,10,Oct
7476,2025-08-30,South,Electronics,Smartphone,Rohan Gupta,9,29766.98,267902.82,rohan.gupta@example.com,2025,8,Aug
7477,2025-08-05,South,Home & Kitchen,Desk,Arjun Nair,5,2225.42,11127.1,arjun.nair@example.com,2025,8,Aug
7478,2025-05-31,South,Apparel,Laptop,Unknown,1,59346.07,59346.07,Not Provided,2025,5,May
7479,2026-07-29,South,Apparel,Blender,Unknown,9,53340.9,480068.1,Not Provided,2026,7,Jul
7480,2026-03-18,West,Electronics,Laptop,Rohan Gupta,6,18253.5,109521.0,rohan.gupta@example.com,2026,3,Mar
7481,2025-11-16,East,Electronics,Office Chair,Unknown,3,40849.27,122547.81,Not Provided,2025,11,Nov
7482,2025-09-07,West,Home & Kitchen,T-Shirt,Meera Iyer,,55271.95,,meera.iyer@example.com,2025,9,Sep
7483,2026-01-19,South,Apparel,Headphones,Priya Menon,5,48376.72,241883.6,priya.menon@example.com,2026,1,Jan
7484,2026-01-05,South,Home & Kitchen,T-Shirt,Meera Iyer,4,30778.52,123114.08,meera.iyer@example.com,2026,1,Jan
7485,2026-08-14,North,Electronics,Cookware Set,Sana Khan,6,58586.45,351518.7,sana.khan@example.com,2026,8,Aug
7486,2026-04-25,East,Apparel,Unknown,Unknown,7,6907.43,48352.01,Not Provided,2026,4,Apr
7487,2025-05-18,North,Home & Kitchen,Office Chair,Karan Malhotra,7,37651.9,263563.3,karan.malhotra@example.com,2025,5,May
7488,2026-07-08,North,Home & Kitchen,Sneakers,Sana Khan,5,,,sana.khan@example.com,2026,7,Jul
7489,2025-11-14,North,Apparel,Sneakers,Vikram Shah,2,51881.46,103762.92,vikram.shah@example.com,2025,11,Nov
7490,2025-05-15,West,Electronics,Office Chair,Arjun Nair,3,11910.59,35731.77,arjun.nair@example.com,2025,5,May
7491,2025-02-08,South,Apparel,Sofa,Meera Iyer,8,29371.36,234970.88,meera.iyer@example.com,2025,2,Feb
7492,2025-12-02,West,Home & Kitchen,T-Shirt,Meera Iyer,6,16106.15,96636.9,meera.iyer@example.com,2025,12,Dec
7493,2025-04-17,East,Apparel,Unknown,Arjun Nair,7,,,arjun.nair@example.com,2025,4,Apr
7494,2025-10-03,North,Electronics,Sofa,Meera Iyer,6,53775.0,322648.08,meera.iyer@example.com,2025,10,Oct
7495,2025-01-30,South,Electronics,Blender,Meera Iyer,3,17712.0,53135.16,meera.iyer@example.com,2025,1,Jan
7496,2025-08-28,West,Electronics,Sofa,Priya Menon,-1,13545.41,13545.41,priya.menon@example.com,2025,8,Aug
7497,2026-02-08,East,Furniture,Laptop,Vikram Shah,8,43536.84,348294.72,vikram.shah@example.com,2026,2,Feb
7498,2025-12-18,West,Apparel,Sofa,Aditi Rao,8,15911.56,127292.48,aditi.rao@example.com,2025,12,Dec
7499,2025-10-02,West,Electronics,Sneakers,Aditi Rao,9,42434.94,381914.46,aditi.rao@example.com,2025,10,Oct
7500,2025-10-14,South,Home & Kitchen,Tablet,Unknown,1,35945.45,35945.45,Not Provided,2025,10,Oct
7501,2025-04-07,North,Apparel,Laptop,Aditi Rao,8,30179.36,241434.88,aditi.rao@example.com,2025,4,Apr
7502,2025-02-24,North,Electronics,Headphones,Unknown,5,36402.0,182009.05,Not Provided,2025,2,Feb
7503,2025-10-19,Unknown,Apparel,Tablet,Aditi Rao,9,38867.37,349806.33,aditi.rao@example.com,2025,10,Oct
7504,2026-08-17,North,Apparel,Cookware Set,Vikram Shah,-10,44426.14,444261.4,vikram.shah@example.com,2026,8,Aug
7505,2026-06-20,Unknown,Electronics,Sneakers,Priya Menon,1,43727.42,43727.42,priya.menon@example.com,2026,6,Jun
7506,2025-04-17,South,Home & Kitchen,Desk,Sana Khan,9,5596.0,50364.9,sana.khan@example.com,2025,4,Apr
7507,2025-04-11,East,Apparel,Desk,Sana Khan,9,16182.0,145637.19,sana.khan@example.com,2025,4,Apr
7508,2025-09-13,West,Furniture,Jeans,Meera Iyer,9,46555.8,419002.2,meera.iyer@example.com,2025,9,Sep
7509,2025-03-29,West,Furniture,Headphones,Arjun Nair,10,45941.0,459408.5,arjun.nair@example.com,2025,3,Mar
7510,2026-05-16,West,Electronics,Office Chair,Arjun Nair,4,53224.65,212898.6,arjun.nair@example.com,2026,5,May
7511,2026-02-10,Unknown,Apparel,Headphones,Aditi Rao,3,,,aditi.rao@example.com,2026,2,Feb
7512,2025-02-24,East,Electronics,Tablet,Meera Iyer,4,55123.63,220494.52,meera.iyer@example.com,2025,2,Feb
7513,2026-07-05,East,Furniture,Smartphone,Arjun Nair,5,59690.66,298453.3,arjun.nair@example.com,2026,7,Jul
7514,2025-12-10,South,Home & Kitchen,Sneakers,Meera Iyer,8,35967.08,287736.64,meera.iyer@example.com,2025,12,Dec
7515,2025-12-05,West,Furniture,Sofa,Priya Menon,3,39063.87,117191.61,priya.menon@example.com,2025,12,Dec
7516,2025-02-27,South,Electronics,Cookware Set,Priya Menon,2,47951.0,95902.3,priya.menon@example.com,2025,2,Feb
7517,2025-10-03,South,Furniture,Sneakers,Vikram Shah,2,58844.58,117689.16,vikram.shah@example.com,2025,10,Oct
7518,2026-04-12,East,Home & Kitchen,Tablet,Unknown,3,56852.0,170555.76,Not Provided,2026,4,Apr
7519,2026-06-04,North,Apparel,Office Chair,Karan Malhotra,1,53283.0,53283.17,karan.malhotra@example.com,2026,6,Jun
7520,2025-02-13,South,Home & Kitchen,Sofa,Aditi Rao,6,27141.0,162846.96,aditi.rao@example.com,2025,2,Feb
7521,2025-09-09,East,Home & Kitchen,Sofa,Sana Khan,6,27628.0,165767.7,sana.khan@example.com,2025,9,Sep
7522,2025-10-29,East,Home & Kitchen,Headphones,Karan Malhotra,2,24283.54,48567.08,karan.malhotra@example.com,2025,10,Oct
7523,2025-12-13,West,Home & Kitchen,Sneakers,Rohan Gupta,3,18866.68,56600.04,rohan.gupta@example.com,2025,12,Dec
7524,2026-01-21,West,Electronics,Jeans,Unknown,8,17469.95,139759.6,Not Provided,2026,1,Jan
7525,2026-04-13,West,Furniture,Tablet,Aditi Rao,5,34034.08,170170.4,aditi.rao@example.com,2026,4,Apr
7526,2025-08-29,North,Home & Kitchen,Smartphone,Vikram Shah,1,19788.08,19788.08,vikram.shah@example.com,2025,8,Aug
7527,2026-02-07,North,Furniture,Sneakers,Aditi Rao,3,48458.53,145375.59,aditi.rao@example.com,2026,2,Feb
7528,2025-11-25,North,Home & Kitchen,Laptop,Rohan Gupta,6,20087.99,120527.94,rohan.gupta@example.com,2025,11,Nov
7529,2025-07-14,West,Furniture,Tablet,Unknown,2,13336.3,26672.6,Not Provided,2025,7,Jul
7530,2025-07-12,East,Home & Kitchen,Blender,Sana Khan,2,4994.0,9987.82,sana.khan@example.com,2025,7,Jul
7531,2026-08-21,East,Home & Kitchen,Office Chair,Priya Menon,3,17214.02,51642.06,priya.menon@example.com,2026,8,Aug
7532,2025-01-03,North,Home & Kitchen,Sneakers,Rohan Gupta,4,18041.0,72164.4,rohan.gupta@example.com,2025,1,Jan
7533,2025-11-20,South,Electronics,Desk,Priya Menon,10,7707.12,77071.2,priya.menon@example.com,2025,11,Nov
7534,2025-11-02,North,Apparel,T-Shirt,Arjun Nair,,38194.04,,arjun.nair@example.com,2025,11,Nov
7535,2025-04-04,North,Home & Kitchen,Jeans,Unknown,8,8866.37,70930.96,Not Provided,2025,4,Apr
7536,2025-05-02,West,Furniture,T-Shirt,Vikram Shah,2,56714.0,113428.64,vikram.shah@example.com,2025,5,May
7537,2026-07-28,East,Home & Kitchen,Sofa,Unknown,7,30951.34,216659.38,Not Provided,2026,7,Jul
7538,2025-11-16,North,Apparel,Jeans,Vikram Shah,6,8851.74,53110.44,vikram.shah@example.com,2025,11,Nov
7539,2025-09-30,West,Furniture,Office Chair,Priya Menon,9,46204.7,415842.3,priya.menon@example.com,2025,9,Sep
7540,2026-03-15,South,Electronics,Sneakers,Aditi Rao,8,33474.63,267797.04,aditi.rao@example.com,2026,3,Mar
7541,2026-01-17,West,Home & Kitchen,Headphones,Meera Iyer,9,52425.69,471831.21,meera.iyer@example.com,2026,1,Jan
7542,2025-02-05,West,Electronics,Sneakers,Unknown,6,50972.13,305832.78,Not Provided,2025,2,Feb
7543,2026-01-05,North,Apparel,Laptop,Sana Khan,3,35367.19,106101.57,sana.khan@example.com,2026,1,Jan
7544,2025-07-08,South,Home & Kitchen,Headphones,Sana Khan,5,9388.17,46940.85,sana.khan@example.com,2025,7,Jul
7545,2025-12-01,Unknown,Apparel,T-Shirt,Aditi Rao,2,32362.93,64725.86,aditi.rao@example.com,2025,12,Dec
7546,2025-09-11,South,Apparel,Sneakers,Unknown,4,45596.0,182384.12,Not Provided,2025,9,Sep
7547,2026-07-13,West,Furniture,Blender,Meera Iyer,5,31865.12,159325.6,meera.iyer@example.com,2026,7,Jul
7548,2025-07-26,West,Electronics,Laptop,Meera Iyer,4,4107.43,16429.72,meera.iyer@example.com,2025,7,Jul
7549,2025-01-01,East,Home & Kitchen,T-Shirt,Meera Iyer,1,26285.13,26285.13,meera.iyer@example.com,2025,1,Jan
7550,2025-09-02,East,Home & Kitchen,Sneakers,Priya Menon,1,15922.48,15922.48,priya.menon@example.com,2025,9,Sep
7551,2026-03-23,East,Home & Kitchen,Blender,Priya Menon,,2985.77,,priya.menon@example.com,2026,3,Mar
7552,2025-04-10,East,Home & Kitchen,Sofa,Rohan Gupta,8,10886.55,87092.4,rohan.gupta@example.com,2025,4,Apr
7553,2025-12-04,South,Apparel,Headphones,Unknown,5,54429.32,272146.6,Not Provided,2025,12,Dec
7554,2025-01-31,East,Furniture,Headphones,Unknown,3,21372.66,64117.98,Not Provided,2025,1,Jan
7555,2026-08-12,South,Home & Kitchen,Sofa,Meera Iyer,7,2791.07,19537.49,meera.iyer@example.com,2026,8,Aug
7556,2026-05-03,North,Electronics,Tablet,Aditi Rao,4,21806.06,87224.24,aditi.rao@example.com,2026,5,May
7557,2026-06-30,West,Apparel,Headphones,Arjun Nair,10,47973.12,479731.2,arjun.nair@example.com,2026,6,Jun
7558,2026-08-29,South,Apparel,Desk,Vikram Shah,10,44309.0,443089.2,vikram.shah@example.com,2026,8,Aug
7559,2025-01-01,East,Apparel,Headphones,Rohan Gupta,10,8590.0,85898.6,rohan.gupta@example.com,2025,1,Jan
7560,2025-10-11,South,Home & Kitchen,Blender,Karan Malhotra,4,30588.62,122354.48,karan.malhotra@example.com,2025,10,Oct
7561,2025-07-21,East,Electronics,Cookware Set,Aditi Rao,2,57404.0,114807.4,aditi.rao@example.com,2025,7,Jul
7562,2026-04-10,West,Home & Kitchen,Headphones,Aditi Rao,-3,39910.79,119732.37,aditi.rao@example.com,2026,4,Apr
7563,2025-04-01,South,Home & Kitchen,Blender,Unknown,6,38903.23,233419.38,Not Provided,2025,4,Apr
7564,2026-01-05,West,Electronics,Jeans,Priya Menon,4,12885.01,51540.04,priya.menon@example.com,2026,1,Jan
7565,2026-06-02,North,Home & Kitchen,Headphones,Sana Khan,,32785.88,,sana.khan@example.com,2026,6,Jun
7566,2025-11-24,South,Home & Kitchen,Unknown,Meera Iyer,2,10669.11,21338.22,meera.iyer@example.com,2025,11,Nov
7567,2025-01-06,East,Electronics,Tablet,Aditi Rao,,11346.71,,aditi.rao@example.com,2025,1,Jan
7568,2025-11-14,West,Home & Kitchen,Laptop,Unknown,5,5991.1,29955.5,Not Provided,2025,11,Nov
7569,2025-05-18,North,Furniture,Desk,Vikram Shah,10,26186.0,261859.6,vikram.shah@example.com,2025,5,May
7570,2025-08-10,West,Home & Kitchen,Jeans,Vikram Shah,6,59724.95,358349.7,vikram.shah@example.com,2025,8,Aug
7571,2025-06-05,West,Electronics,Desk,Sana Khan,9,45735.59,411620.31,sana.khan@example.com,2025,6,Jun
7572,2026-04-20,West,Home & Kitchen,Laptop,Rohan Gupta,1,55540.0,55540.36,rohan.gupta@example.com,2026,4,Apr
7573,2026-02-08,North,Apparel,Laptop,Unknown,3,18356.46,55069.38,Not Provided,2026,2,Feb
7574,2026-05-18,North,Home & Kitchen,Sneakers,Sana Khan,6,6443.79,38662.74,sana.khan@example.com,2026,5,May
7575,2026-01-30,East,Electronics,Tablet,Vikram Shah,8,11435.18,91481.44,vikram.shah@example.com,2026,1,Jan
7576,2026-08-11,West,Electronics,Sofa,Vikram Shah,1,47950.0,47950.41,vikram.shah@example.com,2026,8,Aug
7577,2026-03-29,North,Electronics,Office Chair,Aditi Rao,5,30714.0,153571.3,aditi.rao@example.com,2026,3,Mar
7578,2025-03-30,East,Apparel,Jeans,Vikram Shah,7,37062.57,259437.99,vikram.shah@example.com,2025,3,Mar
7579,2026-04-05,West,Electronics,Sneakers,Karan Malhotra,7,33270.62,232894.34,karan.malhotra@example.com,2026,4,Apr
7580,2025-06-16,West,Furniture,Desk,Sana Khan,2,28787.35,57574.7,sana.khan@example.com,2025,6,Jun
7581,2025-05-24,South,Apparel,Blender,Meera Iyer,5,26262.48,131312.4,meera.iyer@example.com,2025,5,May
7582,2026-06-22,North,Home & Kitchen,Desk,Priya Menon,1,4403.0,4403.47,priya.menon@example.com,2026,6,Jun
7583,2026-08-24,North,Furniture,Smartphone,Rohan Gupta,5,,,rohan.gupta@example.com,2026,8,Aug
7584,2025-12-11,West,Electronics,Cookware Set,Arjun Nair,,10990.08,,arjun.nair@example.com,2025,12,Dec
7585,2025-06-30,South,Electronics,T-Shirt,Priya Menon,1,,,priya.menon@example.com,2025,6,Jun
7586,2025-02-22,West,Apparel,Jeans,Aditi Rao,6,31969.77,191818.62,aditi.rao@example.com,2025,2,Feb
7587,2026-07-08,East,Electronics,Desk,Priya Menon,10,13782.21,137822.1,priya.menon@example.com,2026,7,Jul
7588,2026-08-02,North,Home & Kitchen,Desk,Aditi Rao,9,26142.17,235279.53,aditi.rao@example.com,2026,8,Aug
7589,2026-04-06,South,Electronics,Sofa,Aditi Rao,5,1554.08,7770.4,aditi.rao@example.com,2026,4,Apr
7590,2025-07-17,North,Furniture,Laptop,Aditi Rao,8,15334.3,122674.4,aditi.rao@example.com,2025,7,Jul
7591,2026-06-14,South,Apparel,T-Shirt,Unknown,7,44920.86,314446.02,Not Provided,2026,6,Jun
7592,2025-10-19,West,Apparel,Office Chair,Unknown,,,,Not Provided,2025,10,Oct
7593,2026-04-01,West,Electronics,Sneakers,Aditi Rao,6,22920.5,137523.0,aditi.rao@example.com,2026,4,Apr
7594,2025-05-19,North,Home & Kitchen,Sneakers,Priya Menon,3,20477.6,61432.8,priya.menon@example.com,2025,5,May
7595,2026-07-05,East,Home & Kitchen,Tablet,Arjun Nair,4,,,arjun.nair@example.com,2026,7,Jul
7596,2025-08-08,North,Apparel,Sneakers,Arjun Nair,1,7398.39,7398.39,arjun.nair@example.com,2025,8,Aug
7597,2026-08-09,West,Furniture,Sofa,Priya Menon,7,,,priya.menon@example.com,2026,8,Aug
7598,2025-08-16,North,Home & Kitchen,Unknown,Priya Menon,4,29214.13,116856.52,priya.menon@example.com,2025,8,Aug
7599,2025-06-02,Unknown,Home & Kitchen,Cookware Set,Vikram Shah,5,37674.57,188372.85,vikram.shah@example.com,2025,6,Jun
7600,2025-01-02,East,Apparel,Blender,Unknown,6,34639.83,207838.98,Not Provided,2025,1,Jan
7601,2026-01-14,North,Furniture,Headphones,Arjun Nair,,45378.93,,arjun.nair@example.com,2026,1,Jan
7602,2025-10-19,North,Home & Kitchen,Headphones,Aditi Rao,-5,51301.44,256507.2,aditi.rao@example.com,2025,10,Oct
7603,2026-05-31,South,Electronics,Headphones,Unknown,5,52953.01,264765.05,Not Provided,2026,5,May
7604,2026-09-07,South,Apparel,Blender,Vikram Shah,1,50647.01,50647.01,vikram.shah@example.com,2026,9,Sep
7605,2026-11-08,North,Home & Kitchen,Cookware Set,Rohan Gupta,5,39957.39,199786.95,rohan.gupta@example.com,2026,11,Nov
7606,2026-06-11,North,Home & Kitchen,Sneakers,Priya Menon,10,22643.0,226433.1,priya.menon@example.com,2026,6,Jun
7607,2025-08-06,East,Home & Kitchen,T-Shirt,Vikram Shah,5,58669.68,293348.4,vikram.shah@example.com,2025,8,Aug
7608,2026-03-30,South,Furniture,Sneakers,Meera Iyer,9,7998.0,71977.59,meera.iyer@example.com,2026,3,Mar
7609,2026-03-21,East,Apparel,Cookware Set,Sana Khan,8,40886.0,327089.6,sana.khan@example.com,2026,3,Mar
7610,2026-01-14,North,Electronics,Cookware Set,Priya Menon,1,38295.86,38295.86,priya.menon@example.com,2026,1,Jan
7611,2025-08-25,East,Furniture,T-Shirt,Rohan Gupta,,37315.06,,rohan.gupta@example.com,2025,8,Aug
7612,2026-06-25,South,Furniture,Sofa,Unknown,4,30404.0,121617.4,Not Provided,2026,6,Jun
7613,2025-04-22,East,Electronics,Cookware Set,Aditi Rao,4,54843.0,219372.76,aditi.rao@example.com,2025,4,Apr
7614,2025-07-04,West,Home & Kitchen,T-Shirt,Unknown,8,39954.62,319636.96,Not Provided,2025,7,Jul
7615,2025-02-02,East,Electronics,Sofa,Sana Khan,6,51349.79,308098.74,sana.khan@example.com,2025,2,Feb
7616,2025-07-24,South,Electronics,Blender,Sana Khan,9,22443.46,201991.14,sana.khan@example.com,2025,7,Jul
7617,2025-06-15,South,Home & Kitchen,Headphones,Karan Malhotra,9,14343.0,129088.08,karan.malhotra@example.com,2025,6,Jun
7618,2025-09-18,East,Apparel,Tablet,Aditi Rao,4,57024.0,228096.0,aditi.rao@example.com,2025,9,Sep
7619,2025-09-18,North,Home & Kitchen,Sneakers,Karan Malhotra,3,26219.07,78657.21,karan.malhotra@example.com,2025,9,Sep
7620,2026-01-30,North,Furniture,Sneakers,Arjun Nair,5,55349.62,276748.1,arjun.nair@example.com,2026,1,Jan
7621,2025-02-02,East,Furniture,Blender,Unknown,7,39880.09,279160.63,Not Provided,2025,2,Feb
7622,2025-10-12,South,Apparel,Headphones,Karan Malhotra,8,37921.5,303372.0,karan.malhotra@example.com,2025,10,Oct
7623,2026-03-23,North,Furniture,Headphones,Arjun Nair,4,17554.68,70218.72,arjun.nair@example.com,2026,3,Mar
7624,2025-04-21,North,Apparel,Office Chair,Meera Iyer,8,20182.2,161457.6,meera.iyer@example.com,2025,4,Apr
7625,2025-02-15,South,Electronics,Cookware Set,Arjun Nair,6,42962.5,257775.0,arjun.nair@example.com,2025,2,Feb
7626,2025-12-16,East,Electronics,T-Shirt,Meera Iyer,9,34286.56,308579.04,meera.iyer@example.com,2025,12,Dec
7627,2025-06-02,East,Apparel,Blender,Karan Malhotra,10,26805.66,268056.6,karan.malhotra@example.com,2025,6,Jun
7628,2026-04-05,North,Apparel,Office Chair,Karan Malhotra,4,5094.0,20374.4,karan.malhotra@example.com,2026,4,Apr
7629,2026-03-30,East,Home & Kitchen,Laptop,Priya Menon,7,53189.44,372326.08,priya.menon@example.com,2026,3,Mar
7630,2025-01-29,East,Electronics,T-Shirt,Aditi Rao,,34366.71,,aditi.rao@example.com,2025,1,Jan
7631,2026-08-20,West,Furniture,Unknown,Sana Khan,4,59443.79,237775.16,sana.khan@example.com,2026,8,Aug
7632,2026-05-01,West,Home & Kitchen,Smartphone,Aditi Rao,9,42108.49,378976.41,aditi.rao@example.com,2026,5,May
7633,2025-06-26,North,Apparel,Desk,Sana Khan,2,27719.0,55437.34,sana.khan@example.com,2025,6,Jun
7634,2025-04-30,North,Home & Kitchen,T-Shirt,Priya Menon,7,2806.54,19645.78,priya.menon@example.com,2025,4,Apr
7635,2025-11-16,West,Apparel,Tablet,Vikram Shah,6,584.55,3507.3,vikram.shah@example.com,2025,11,Nov
7636,2025-12-13,East,Apparel,Laptop,Karan Malhotra,9,30769.82,276928.38,karan.malhotra@example.com,2025,12,Dec
7637,2025-04-30,East,Electronics,Sneakers,Vikram Shah,7,56948.0,398636.07,vikram.shah@example.com,2025,4,Apr
7638,2025-04-03,West,Home & Kitchen,Sneakers,Sana Khan,8,19722.69,157781.52,sana.khan@example.com,2025,4,Apr
7639,2025-07-13,South,Electronics,Office Chair,Aditi Rao,8,16114.73,128917.84,aditi.rao@example.com,2025,7,Jul
7640,2026-04-15,East,Home & Kitchen,Sneakers,Aditi Rao,2,,,aditi.rao@example.com,2026,4,Apr
7641,2026-10-06,North,Furniture,T-Shirt,Aditi Rao,8,34519.58,276156.64,aditi.rao@example.com,2026,10,Oct
7642,2025-10-01,West,Electronics,Cookware Set,Priya Menon,1,55274.12,55274.12,priya.menon@example.com,2025,10,Oct
7643,2025-03-01,East,Home & Kitchen,Cookware Set,Sana Khan,4,14776.42,59105.68,sana.khan@example.com,2025,3,Mar
7644,2025-07-24,East,Furniture,Smartphone,Priya Menon,7,58615.0,410305.77,priya.menon@example.com,2025,7,Jul
7645,2025-09-25,East,Furniture,Sofa,Meera Iyer,,41240.41,,meera.iyer@example.com,2025,9,Sep
7646,2026-07-09,East,Electronics,Cookware Set,Meera Iyer,5,43481.64,217408.2,meera.iyer@example.com,2026,7,Jul
7647,2025-10-04,East,Electronics,Jeans,Sana Khan,5,21784.7,108923.5,sana.khan@example.com,2025,10,Oct
7648,2026-08-08,North,Apparel,Jeans,Aditi Rao,3,8659.0,25975.77,aditi.rao@example.com,2026,8,Aug
7649,2025-07-18,West,Electronics,Sneakers,Priya Menon,,33614.28,,priya.menon@example.com,2025,7,Jul
7650,2025-05-05,West,Furniture,Sofa,Meera Iyer,9,32297.0,290675.52,meera.iyer@example.com,2025,5,May
7651,2025-01-02,North,Apparel,T-Shirt,Sana Khan,,49783.0,,sana.khan@example.com,2025,1,Jan
7652,2025-01-13,East,Furniture,Sneakers,Sana Khan,1,9214.0,9214.15,sana.khan@example.com,2025,1,Jan
7653,2026-06-02,South,Furniture,Laptop,Aditi Rao,7,41474.01,290318.07,aditi.rao@example.com,2026,6,Jun
7654,2026-07-29,Unknown,Home & Kitchen,Smartphone,Sana Khan,10,20884.39,208843.9,sana.khan@example.com,2026,7,Jul
7655,2026-08-19,West,Home & Kitchen,Desk,Rohan Gupta,4,29928.0,119713.36,rohan.gupta@example.com,2026,8,Aug
7656,2025-01-29,East,Furniture,Sneakers,Unknown,2,33097.23,66194.46,Not Provided,2025,1,Jan
7657,2026-04-05,South,Electronics,Sneakers,Priya Menon,4,8671.38,34685.52,priya.menon@example.com,2026,4,Apr
7658,2026-08-08,West,Furniture,Tablet,Priya Menon,6,40466.55,242799.3,priya.menon@example.com,2026,8,Aug
7659,2026-03-31,West,Furniture,Headphones,Arjun Nair,3,40868.7,122606.1,arjun.nair@example.com,2026,3,Mar
7660,2025-12-24,South,Furniture,Jeans,Priya Menon,9,38851.42,349662.78,priya.menon@example.com,2025,12,Dec
7661,2026-06-20,South,Apparel,Office Chair,Vikram Shah,4,12603.55,50414.2,vikram.shah@example.com,2026,6,Jun
7662,2026-02-19,West,Electronics,Smartphone,Priya Menon,,39562.0,,priya.menon@example.com,2026,2,Feb
7663,2025-04-01,North,Home & Kitchen,Sneakers,Priya Menon,3,36503.12,109509.36,priya.menon@example.com,2025,4,Apr
7664,2026-06-24,North,Furniture,Jeans,Vikram Shah,8,14356.05,114848.4,vikram.shah@example.com,2026,6,Jun
7665,2026-01-12,South,Electronics,Laptop,Karan Malhotra,8,15008.96,120071.68,karan.malhotra@example.com,2026,1,Jan
7666,2025-07-31,South,Home & Kitchen,Sofa,Priya Menon,4,34862.6,139450.4,priya.menon@example.com,2025,7,Jul
7667,2026-07-01,South,Apparel,Office Chair,Aditi Rao,4,56412.59,225650.36,aditi.rao@example.com,2026,7,Jul
7668,2026-01-24,South,Home & Kitchen,T-Shirt,Aditi Rao,8,52165.76,417326.08,aditi.rao@example.com,2026,1,Jan
7669,2025-08-10,South,Home & Kitchen,Tablet,Unknown,7,51712.78,361989.46,Not Provided,2025,8,Aug
7670,2026-05-22,North,Apparel,T-Shirt,Meera Iyer,,55151.0,,meera.iyer@example.com,2026,5,May
7671,2026-05-14,North,Apparel,Smartphone,Karan Malhotra,6,23714.09,142284.54,karan.malhotra@example.com,2026,5,May
7672,2026-04-03,East,Apparel,Smartphone,Rohan Gupta,10,40262.45,402624.5,rohan.gupta@example.com,2026,4,Apr
7673,2026-02-20,East,Apparel,Desk,Unknown,1,31914.41,31914.41,Not Provided,2026,2,Feb
7674,2025-05-30,West,Furniture,Desk,Unknown,8,59845.35,478762.8,Not Provided,2025,5,May
7675,2025-07-17,East,Furniture,Smartphone,Unknown,5,48646.0,243231.65,Not Provided,2025,7,Jul
7676,2026-12-03,West,Apparel,Cookware Set,Unknown,2,3342.38,6684.76,Not Provided,2026,12,Dec
7677,2025-02-22,West,Furniture,Laptop,Meera Iyer,1,53677.0,53676.79,meera.iyer@example.com,2025,2,Feb
